Datetime,RESIDENTIAL Revenue,RESIDENTIAL Sales,RESIDENTIAL Customers,RESIDENTIAL Price,COMMERCIAL Revenue,COMMERCIAL Sales,COMMERCIAL Customers,COMMERCIAL Price,INDUSTRIAL Revenue,INDUSTRIAL Sales,INDUSTRIAL Customers,INDUSTRIAL Price,TRANSPORTATION Revenue,TRANSPORTATION Sales,TRANSPORTATION Customers,TRANSPORTATION Price,Coal,Hydroelectric conventional,Natural gas,Nuclear,Other,Other biomass,Other gases,Petroleum,Solar thermal and photovoltaic,Wind,Wood and wood derived fuels,C RES PRICE,C PEA,A RES PRICE,A TIER PRICE,A PEA
1997-11-01,270258.0,2776836.0,0.0,9.73,221642.0,2975054.0,0.0,7.45,165350.0,3236572.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-12-01,307585.0,3293930.0,0.0,9.34,219186.0,3114921.0,0.0,7.04,154987.0,3440916.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-01-01,351412.0,3644559.0,0.0,9.64,235649.0,3211521.0,0.0,7.34,166323.0,3425093.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-02-01,300149.0,2932103.0,0.0,10.24,235357.0,3109904.0,0.0,7.57,175347.0,3473161.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-03-01,287697.0,2863997.0,0.0,10.05,227903.0,2990984.0,0.0,7.62,173785.0,3543282.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-04-01,250790.0,2339678.0,0.0,10.72,215848.0,2824895.0,0.0,7.64,168962.0,3474926.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-05-01,300190.0,2716528.0,0.0,11.05,267828.0,3379206.0,0.0,7.93,199273.0,3854293.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-06-01,401445.0,3585505.0,0.0,11.2,301149.0,3595944.0,0.0,8.37,214846.0,3873197.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-07-01,526932.0,4493725.0,0.0,11.73,311398.0,3066562.0,0.0,10.15,211690.0,3050413.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-01,409318.0,4490170.0,0.0,9.12,303295.0,3754442.0,0.0,8.08,256046.0,4646503.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-09-01,305715.0,3374075.0,0.0,9.06,320749.0,4394548.0,0.0,7.3,165904.0,3339880.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-10-01,231885.0,2667604.0,0.0,8.69,258795.0,2922674.0,0.0,8.85,125646.0,3291011.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-11-01,226748.0,2772193.0,0.0,8.18,211574.0,4291569.0,0.0,4.93,155276.0,3269124.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-12-01,317931.0,3826921.0,0.0,8.31,203628.0,2250199.0,0.0,9.05,201426.0,4136282.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-01-01,295658.0,3892984.0,0.0,7.59,229025.0,3476829.0,0.0,6.59,160346.0,3339658.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-02-01,228369.0,2786968.0,0.0,8.19,229397.0,3237222.0,0.0,7.09,166093.0,3459344.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-03-01,273536.0,3297950.0,0.0,8.29,236627.0,3339254.0,0.0,7.09,162157.0,3377369.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-04-01,224179.0,2520652.0,0.0,8.89,217375.0,2983532.0,0.0,7.29,162643.0,3387503.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-05-01,234413.0,2522355.0,0.0,9.29,244848.0,3227948.0,0.0,7.59,186634.0,3731705.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-06-01,343749.0,3659502.0,0.0,9.39,314508.0,3988864.0,0.0,7.88,203030.0,3829729.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-07-01,464202.0,4889801.0,0.0,9.49,368224.0,4499269.0,0.0,8.18,247070.0,4491004.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-01,424826.0,4475016.0,0.0,9.49,291180.0,3692990.0,0.0,7.88,193691.0,3585922.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-01,285971.0,2980979.0,0.0,9.59,264682.0,3535959.0,0.0,7.49,171160.0,3564901.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-01,207616.0,2360939.0,0.0,8.79,260128.0,3475116.0,0.0,7.49,181985.0,3567396.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-01,223808.0,2604270.0,0.0,8.59,221604.0,2846604.0,0.0,7.78,140272.0,3116325.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-01,294568.0,3639223.0,0.0,8.09,223120.0,3664817.0,0.0,6.09,128601.0,2520912.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-01,299185.0,3828621.0,0.0,7.81,255922.0,3844311.0,0.0,6.66,171497.0,3354262.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,265090.0,3244497.0,0.0,8.17,214562.0,3402231.0,0.0,6.31,155157.0,3285677.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,255065.0,2903400.0,0.0,8.79,226834.0,3155459.0,0.0,7.19,164007.0,3330241.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,225967.0,2528976.0,0.0,8.94,226816.0,3106584.0,0.0,7.3,158672.0,3328849.0,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,249238.0,2700772.0,0.0,9.23,265041.0,3589025.0,0.0,7.38,172225.0,3310657.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-01,312261.0,3283280.0,0.0,9.51,309659.0,3796371.0,0.0,8.16,183637.0,3645233.0,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-01,404972.0,4237373.0,0.0,9.56,317777.0,3969114.0,0.0,8.01,187914.0,3317869.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-01,402835.0,4247741.0,0.0,9.48,351519.0,4469263.0,0.0,7.87,219412.0,4038078.0,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-01,325723.0,3485957.0,0.0,9.34,276052.0,3579958.0,0.0,7.71,166846.0,3339775.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-10-01,240704.0,2658995.0,0.0,9.05,271777.0,3583358.0,0.0,7.58,170730.0,3455618.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
